Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Marital_status_group,Application_mode_group,Previous_qualification_group,Mothers_qualification_group,Fathers_qualification_group,Age_group,First_sem_approval_ratio,Second_sem_approval_ratio,Overall_approval_ratio,Grade_change,Course_load_change,Average_grade,Total_credits,Total_units_enrolled,Total_units_approved,Course_completion_ratio,Total_evaluations,Evaluation_participation_ratio,Total_without_evaluations,Without_evaluations_ratio,Financial_stability,Economic_context_score,First_sem_engagement,Second_sem_engagement,Engagement_change
1,1,3.5,9070.0,1,1,139.0,1,3,19,1.0,5.0,138.3,1,0,0,1,0,0,19,0,0,6,6,6.0,14.666666666666666,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,1.0,1.0,-1.5,0,13.916666666666666,0,12,12.0,1.0,12,1.0,0,0.0,1,0.0613333333333332,1.0,1.0,0.0
1,17,2.0,9500.0,1,1,130.0,1,38,38,7.0,7.0,122.5,1,0,0,1,0,0,19,0,0,8,8,7.0,13.937142857142858,0,0,8,8,7,13.937142857142858,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.875,0.875,0.875,0.0,0,13.937142857142858,0,16,14.0,0.875,16,1.0,0,0.0,1,0.4539999999999999,1.0,1.0,0.0
1,1,1.0,9070.0,1,1,148.0,1,3,1,2.0,10.0,148.0,1,0,0,1,0,0,20,0,0,10,12,10.0,14.7,0,0,10,12,12,14.583333333333334,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,High,Medium,Young Adult,1.0,1.2,1.1,-0.1166666666666653,0,14.641666666666666,0,20,22.0,1.1,24,1.2,0,0.0,1,-0.4393333333333333,1.2,1.2,0.0
1,1,2.0,9773.0,1,1,130.0,1,1,1,9.0,4.0,126.2,1,0,0,1,0,0,18,0,0,6,6,6.0,11.666666666666666,0,0,6,6,5,12.2,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,0.5333333333333332,0,11.933333333333334,0,12,11.0,0.9166666666666666,12,1.0,0,0.0,1,-0.0166666666666666,1.0,1.0,0.0
1,43,3.5,9500.0,1,1,134.0,1,37,37,9.0,9.0,129.8,1,0,0,1,0,0,20,0,0,7,7,6.0,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0,14.85,0,14,12.0,0.8571428571428571,14,1.0,0,0.0,1,0.5253333333333333,1.0,1.0,0.0
1,39,1.0,9085.0,1,1,133.1,1,19,37,7.0,16.5,104.0,0,0,0,1,0,0,26,0,0,5,11,1.0,12.0,0,0,5,12,0,6.874999999999999,0,10.8,1.4,1.74,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.2,0.0,0.1,-5.125000000000001,0,9.4375,0,10,1.0,0.1,23,2.3,0,0.0,1,0.4539999999999999,2.2,2.4,0.1999999999999997
1,18,3.5,9500.0,1,1,137.0,1,3,1,3.0,4.0,126.7,1,0,0,1,0,0,18,0,0,7,8,7.0,13.6875,0,0,8,9,8,15.622222222222222,0,13.9,-0.3,0.79,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,1.0,1.0,1.9347222222222216,1,14.65486111111111,0,15,15.0,1.0,17,1.1333333333333333,0,0.0,1,0.1523333333333333,1.1428571428571428,1.125,-0.0178571428571427
1,39,1.0,8378.5,1,1,130.0,1,37,37,9.0,9.0,120.0,0,0,0,1,0,0,34,0,0,6,14,5.0,12.4,0,0,6,10,5,11.6,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.8000000000000007,0,12.0,0,12,10.0,0.8333333333333334,24,2.0,0,0.0,1,0.0613333333333332,2.333333333333333,1.6666666666666667,-0.6666666666666667
1,1,2.0,9500.0,1,1,137.0,1,1,3,4.0,3.0,124.6,0,0,0,1,0,0,18,0,0,7,10,7.0,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,High,Teen,1.0,1.0,1.0,0.1445000000000007,1,13.47025,0,15,15.0,1.0,18,1.2,0,0.0,1,-0.4393333333333333,1.4285714285714286,1.0,-0.4285714285714286
1,44,1.0,9085.0,1,1,130.0,1,1,1,4.0,3.0,130.0,1,0,0,1,0,0,20,0,0,6,13,5.0,11.8,0,0,6,16,4,12.0,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.8333333333333334,0.6666666666666666,0.75,0.1999999999999993,0,11.9,0,12,9.0,0.75,29,2.4166666666666665,0,0.0,1,0.3523333333333333,2.1666666666666665,2.6666666666666665,0.5
1,17,1.0,9991.0,1,1,140.0,1,38,37,6.0,7.0,127.3,0,0,0,1,0,0,20,0,0,5,0,0.0,7.399999999999999,0,0,5,0,0,6.874999999999999,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,10,0.0,0.0,0,0.0,0,0.0,1,0.462,0.0,0.0,0.0
1,2,1.0,9147.0,1,1,150.0,1,37,37,9.0,9.0,122.0,1,0,0,1,0,0,29,0,0,10,16,10.5,11.76923076923077,0,0,10,16,12,11.928571428571429,0,9.4,-0.8,-3.12,Single,Special_Entry,Secondary,Medium,Medium,Adult,1.05,1.2,1.125,0.1593406593406587,0,11.8489010989011,0,20,22.5,1.125,32,1.6,0,0.0,1,0.0613333333333332,1.6,1.6,0.0
1,7,1.0,9238.0,1,1,130.0,1,1,1,4.0,10.0,125.1,0,0,0,1,0,0,27,0,0,6,8,0.0,7.399999999999999,0,0,5,6,0,6.874999999999999,0,16.2,0.3,-0.92,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.0,0.0,0.0,-0.5250000000000004,-1,7.137499999999999,0,11,0.0,0.0,14,1.2727272727272727,0,0.0,1,-0.1719999999999999,1.3333333333333333,1.2,-0.1333333333333333
1,1,1.0,9085.0,1,1,133.1,1,19,38,5.0,7.0,110.0,1,0,0,1,0,0,21,0,0,6,8,6.0,13.285714285714286,0,0,6,11,6,13.0,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,-0.2857142857142865,0,13.142857142857142,0,12,12.0,1.0,19,1.5833333333333333,0,0.0,1,0.462,1.3333333333333333,1.8333333333333333,0.5
1,1,1.0,9238.0,1,1,134.0,1,1,19,4.0,9.0,129.8,0,0,0,1,0,0,20,0,0,6,6,6.0,11.666666666666666,0,0,6,8,6,11.166666666666666,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,1.0,1.0,1.0,-0.5,0,11.416666666666666,0,12,12.0,1.0,14,1.1666666666666667,0,0.0,1,-0.4393333333333333,1.0,1.3333333333333333,0.3333333333333332
1,17,1.0,9238.0,1,1,125.0,1,19,38,3.0,7.0,114.9,0,0,0,1,0,0,19,0,0,6,13,6.0,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,0.6999999999999993,0,11.85,0,12,11.0,0.9166666666666666,22,1.8333333333333333,0,0.0,1,0.462,2.1666666666666665,1.5,-0.6666666666666665
1,1,1.0,9500.0,1,1,141.0,1,37,38,6.0,6.0,125.6,1,0,0,1,0,0,22,0,0,7,9,6.0,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.8571428571428571,0.75,0.8035714285714286,0.0683333333333315,1,13.115833333333336,0,15,12.0,0.8,21,1.4,0,0.0,1,0.462,1.2857142857142858,1.5,0.2142857142857142
1,18,3.0,9070.0,1,1,138.0,1,38,37,9.0,7.0,125.1,1,0,0,1,0,0,19,0,0,6,6,6.0,12.666666666666666,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.3333333333333339,0,12.833333333333332,0,12,12.0,1.0,12,1.0,0,0.0,1,-0.4393333333333333,1.0,1.0,0.0
1,17,1.0,9773.0,1,1,116.0,1,37,1,9.0,8.0,115.7,1,0,0,1,0,0,19,0,0,6,6,3.0,11.333333333333334,0,0,6,6,0,6.874999999999999,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.5,0.0,0.25,-4.458333333333335,0,9.104166666666666,0,12,3.0,0.25,12,1.0,0,0.0,1,0.3523333333333333,1.0,1.0,0.0
1,1,3.0,9853.0,1,1,122.0,1,3,3,2.0,2.0,112.6,1,0,0,1,0,0,23,0,0,6,8,5.0,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,High,High,Young Adult,0.8333333333333334,0.8333333333333334,0.8333333333333334,-2.0,0,12.6,0,12,10.0,0.8333333333333334,16,1.3333333333333333,0,0.0,1,0.5253333333333333,1.3333333333333333,1.3333333333333333,0.0
1,1,3.0,9773.0,1,1,131.0,1,1,1,4.0,4.0,127.2,1,0,0,1,0,0,18,0,0,6,6,6.0,13.166666666666666,0,0,6,7,5,13.2,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,0.0333333333333332,0,13.183333333333334,0,12,11.0,0.9166666666666666,13,1.0833333333333333,0,0.0,1,0.3523333333333333,1.0,1.1666666666666667,0.1666666666666667
1,44,1.0,9130.0,1,1,140.0,1,1,19,4.0,8.0,140.0,0,0,0,1,0,0,19,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.874999999999999,0,12.7,3.7,-1.7,Single,Special_Entry,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,0,0.0,0,0.0,1,-0.0166666666666666,0.0,0.0,0.0
1,44,1.0,9003.0,1,1,140.0,1,1,1,4.0,3.0,140.0,1,0,0,1,0,0,20,0,0,6,10,5.0,11.666666666666666,0,0,6,7,5,12.6,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9333333333333336,0,12.133333333333333,0,12,10.0,0.8333333333333334,17,1.4166666666666667,0,0.0,1,0.3523333333333333,1.6666666666666667,1.1666666666666667,-0.5
1,1,3.5,9238.0,1,1,127.0,1,1,38,9.0,7.0,120.4,1,0,0,1,0,0,19,0,0,6,6,6.0,13.5,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.0714285714285711,0,13.464285714285715,0,12,12.0,1.0,13,1.0833333333333333,0,0.0,1,0.462,1.0,1.1666666666666667,0.1666666666666667
1,39,1.0,9085.0,1,1,133.1,1,37,37,9.0,9.0,100.0,1,0,0,1,0,0,26,0,0,6,7,0.0,7.399999999999999,0,0,6,6,0,6.874999999999999,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,Medium,Medium,Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,13,1.0833333333333333,0,0.0,1,0.1523333333333333,1.1666666666666667,1.0,-0.1666666666666667
1,1,1.0,9238.0,1,1,117.0,1,1,19,4.0,7.0,113.5,1,0,0,1,0,0,18,0,0,6,6,6.0,13.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.9761904761904764,0,13.654761904761903,0,12,12.0,1.0,13,1.0833333333333333,0,0.0,1,0.462,1.0,1.1666666666666667,0.1666666666666667
1,1,1.0,9085.0,1,1,150.0,1,37,37,4.0,9.0,132.1,1,0,0,1,0,0,29,0,0,5,11,4.0,12.5,0,0,5,11,2,12.5,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Adult,0.8,0.4,0.6000000000000001,0.0,0,12.5,0,10,6.0,0.6,22,2.2,0,0.0,1,-0.0166666666666666,2.2,2.2,0.0
1,44,1.0,9003.0,1,1,160.0,1,3,1,2.0,6.0,160.0,1,0,0,1,0,0,20,0,0,6,10,6.0,13.375,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,Single,Special_Entry,Secondary,High,Medium,Young Adult,1.0,1.0,1.0,-0.375,0,13.1875,0,12,12.0,1.0,20,1.6666666666666667,0,0.0,1,-0.1719999999999999,1.6666666666666667,1.6666666666666667,0.0
1,1,1.0,9070.0,1,1,128.0,1,19,2,7.0,3.0,126.3,1,0,0,1,0,0,19,0,0,6,6,6.0,13.166666666666666,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,High,Teen,1.0,1.0,1.0,-0.5,0,12.916666666666666,0,12,12.0,1.0,12,1.0,0,0.0,1,-0.4393333333333333,1.0,1.0,0.0
1,44,1.0,9085.0,1,1,160.0,1,1,1,4.0,4.0,160.0,1,0,0,1,0,0,23,0,0,6,12,4.0,13.4,0,0,6,16,2,13.5,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.6666666666666666,0.3333333333333333,0.5,0.0999999999999996,0,13.45,0,12,6.0,0.5,28,2.333333333333333,0,0.0,1,0.3523333333333333,2.0,2.6666666666666665,0.6666666666666665
1,43,1.0,9556.0,1,1,126.0,1,2,3,3.0,2.0,100.0,0,0,0,1,0,0,25,0,0,7,10,3.0,13.0,0,0,8,10,3,11.666666666666666,0,10.8,1.4,1.74,Single,Special_Entry,Secondary,High,High,Adult,0.4285714285714285,0.375,0.4017857142857143,-1.333333333333334,1,12.333333333333332,0,15,6.0,0.4,20,1.3333333333333333,0,0.0,1,0.4539999999999999,1.4285714285714286,1.25,-0.1785714285714286
1,18,1.0,9500.0,1,1,135.0,1,3,3,1.0,1.0,125.8,1,0,0,1,0,0,18,0,0,8,8,7.0,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,Single,Regular_Phase,Secondary,High,High,Teen,0.875,0.875,0.875,0.0,0,13.154285714285717,0,16,14.0,0.875,16,1.0,0,0.0,1,0.4539999999999999,1.0,1.0,0.0
1,1,3.0,9070.0,1,1,139.0,1,1,38,4.0,7.0,142.2,1,0,0,1,0,0,19,0,0,6,6,6.0,12.833333333333334,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,0.0,0,12.833333333333334,0,12,12.0,1.0,12,1.0,0,0.0,1,0.0613333333333332,1.0,1.0,0.0
1,17,2.0,9853.0,1,1,125.0,1,1,19,5.0,5.0,119.4,1,0,0,1,0,0,18,0,0,7,10,7.0,12.142857142857142,0,0,7,7,7,13.142857142857142,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,1.0,0,12.642857142857142,0,14,14.0,1.0,17,1.2142857142857142,0,0.0,1,0.3523333333333333,1.4285714285714286,1.0,-0.4285714285714286
1,1,2.0,9500.0,1,1,106.0,1,1,19,4.0,4.0,106.4,1,0,0,1,0,0,19,0,0,7,9,5.0,13.34,0,0,7,9,6,12.385714285714286,0,12.4,0.5,1.79,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.7142857142857143,0.8571428571428571,0.7857142857142857,-0.9542857142857136,0,12.862857142857145,0,14,11.0,0.7857142857142857,18,1.2857142857142858,0,0.0,1,0.3523333333333333,1.2857142857142858,1.2857142857142858,0.0
1,7,1.0,8378.5,1,1,120.0,1,37,19,9.0,3.0,120.0,0,0,0,1,0,0,34,0,0,10,15,4.0,13.0,0,0,9,10,4,13.75,0,8.9,1.4,3.51,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.4,0.4444444444444444,0.4222222222222222,0.75,-1,13.375,0,19,8.0,0.4210526315789473,25,1.3157894736842106,0,0.0,1,0.7576666666666666,1.5,1.1111111111111112,-0.3888888888888888
1,44,1.0,9003.0,1,1,150.0,1,1,38,4.0,9.0,150.0,0,0,0,1,1,0,20,0,0,6,16,3.0,12.0,0,0,6,16,3,11.666666666666666,0,15.5,2.8,-4.06,Single,Special_Entry,Secondary,Medium,Medium,Young Adult,0.5,0.5,0.5,-0.3333333333333339,0,11.833333333333332,0,12,6.0,0.5,32,2.6666666666666665,0,0.0,1,-0.4393333333333333,2.6666666666666665,2.6666666666666665,0.0
1,17,2.0,8378.5,1,1,130.0,1,1,1,2.0,3.0,148.6,1,0,0,1,1,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.874999999999999,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,4,0.0,0.0,0,0.0,0,0.0,1,0.462,0.0,0.0,0.0
1,1,1.0,9238.0,1,1,116.0,1,38,38,9.0,8.0,108.7,1,0,0,1,1,0,18,0,0,6,9,5.0,11.0,0,0,6,12,0,6.874999999999999,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8333333333333334,0.0,0.4166666666666667,-4.125000000000001,0,8.9375,0,12,5.0,0.4166666666666667,21,1.75,0,0.0,1,0.462,1.5,2.0,0.5
1,44,1.0,9003.0,1,1,130.0,1,3,1,4.0,6.0,130.0,0,0,0,1,1,0,19,0,0,6,8,5.0,11.5,0,0,6,11,6,11.333333333333334,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,High,Medium,Teen,0.8333333333333334,1.0,0.9166666666666669,-0.166666666666666,0,11.416666666666668,0,12,11.0,0.9166666666666666,19,1.5833333333333333,0,0.0,1,0.3523333333333333,1.3333333333333333,1.8333333333333333,0.5
1,17,1.0,9238.0,1,1,140.0,1,1,44,4.0,2.0,124.6,1,0,0,1,1,0,20,0,0,9,9,3.0,13.333333333333334,0,0,6,6,2,12.5,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,High,Young Adult,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.8333333333333339,-3,12.916666666666668,0,15,5.0,0.3333333333333333,15,1.0,0,0.0,1,0.7576666666666666,1.0,1.0,0.0
1,1,2.0,9500.0,1,1,134.0,1,19,19,4.0,7.0,131.0,1,0,0,1,1,0,18,0,0,7,9,7.0,14.594444444444443,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-1.1224444444444437,1,14.03322222222222,0,15,15.0,1.0,19,1.2666666666666666,0,0.0,1,-0.4393333333333333,1.2857142857142858,1.25,-0.0357142857142858
1,44,1.0,9130.0,1,1,130.0,1,3,1,3.0,6.0,130.0,1,0,0,1,1,0,20,0,0,6,9,4.0,11.0,0,0,6,13,3,10.666666666666666,0,12.4,0.5,1.79,Single,Special_Entry,Secondary,High,Medium,Young Adult,0.6666666666666666,0.5,0.5833333333333333,-0.3333333333333339,0,10.833333333333332,0,12,7.0,0.5833333333333334,22,1.8333333333333333,0,0.0,1,0.3523333333333333,1.5,2.1666666666666665,0.6666666666666665
1,18,1.0,9119.0,1,1,122.0,1,19,1,16.5,3.0,116.1,1,0,0,1,1,0,24,0,0,5,8,0.0,7.399999999999999,0,0,5,5,0,6.874999999999999,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,10,0.0,0.0,13,1.3,0,0.0,1,0.0613333333333332,1.6,1.0,-0.6000000000000001
1,17,1.0,9773.0,1,1,128.0,1,19,38,5.0,7.0,125.6,1,0,0,1,1,0,19,0,0,6,6,0.0,7.399999999999999,0,0,6,0,0,6.874999999999999,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,6,0.5,0,0.0,1,0.7576666666666666,1.0,0.0,-1.0
1,17,1.0,9119.0,1,1,130.0,1,19,19,7.0,9.0,121.3,1,0,0,1,1,0,18,0,0,5,9,1.0,12.0,0,0,5,10,2,12.0,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.2,0.4,0.3,0.0,0,12.0,0,10,3.0,0.3,19,1.9,0,0.0,1,0.5253333333333333,1.8,2.0,0.1999999999999999
1,1,3.0,9119.0,1,1,113.0,1,4,38,2.0,7.0,107.4,1,0,0,1,1,0,18,0,0,5,8,5.0,14.0,0,0,5,6,5,13.2,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,High,Medium,Teen,1.0,1.0,1.0,-0.8000000000000007,0,13.6,0,10,10.0,1.0,14,1.4,0,0.0,1,0.7576666666666666,1.6,1.2,-0.4000000000000001
1,1,1.0,9254.0,1,1,126.0,1,1,19,4.0,4.0,116.9,0,0,0,1,1,0,18,0,0,6,8,6.0,13.571428571428571,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,0.8333333333333334,0.9166666666666669,-1.7714285714285705,0,12.685714285714289,0,12,11.0,0.9166666666666666,15,1.25,0,0.0,1,0.7576666666666666,1.3333333333333333,1.1666666666666667,-0.1666666666666665
1,43,2.0,9670.0,1,1,135.0,1,3,19,1.0,7.0,123.5,1,0,0,1,1,0,22,0,0,6,12,0.0,7.399999999999999,0,0,6,6,0,6.874999999999999,0,16.2,0.3,-0.92,Single,Special_Entry,Secondary,High,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,18,1.5,0,0.0,1,-0.1719999999999999,2.0,1.0,-1.0
1,1,1.0,9670.0,1,1,141.0,1,19,38,9.0,9.0,130.5,0,0,0,1,1,0,19,0,0,6,8,6.0,14.25,0,0,6,7,6,13.857142857142858,0,11.1,0.6,2.02,Single,Regular_Phase,Secondary,Medium,Medium,Teen,1.0,1.0,1.0,-0.3928571428571423,0,14.053571428571429,0,12,12.0,1.0,15,1.25,0,0.0,1,0.462,1.3333333333333333,1.1666666666666667,-0.1666666666666665
1,39,1.0,9085.0,1,1,133.1,1,1,39,5.0,3.0,140.0,1,0,0,1,0,0,32,0,0,6,7,0.0,7.399999999999999,0,0,6,6,0,6.874999999999999,0,13.9,-0.3,0.79,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,13,1.0833333333333333,0,0.0,1,0.1523333333333333,1.1666666666666667,1.0,-0.1666666666666667
1,17,1.0,9853.0,1,1,133.1,1,34,19,0.0,3.0,117.1,1,0,0,1,0,0,21,0,0,6,12,0.0,7.399999999999999,0,0,6,12,0,6.874999999999999,0,7.6,2.6,0.32,Single,Regular_Phase,Secondary,Low,Medium,Young Adult,0.0,0.0,0.0,-0.5250000000000004,0,7.137499999999999,0,12,0.0,0.0,24,2.0,0,0.0,1,0.5253333333333333,2.0,2.0,0.0
1,18,1.0,9500.0,1,1,144.0,1,37,37,6.0,6.0,127.5,1,0,0,1,0,0,19,0,0,8,8,7.0,13.542857142857144,0,0,8,8,7,13.542857142857144,0,12.7,3.7,-1.7,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.875,0.875,0.875,0.0,0,13.542857142857144,0,16,14.0,0.875,16,1.0,0,0.0,1,-0.0166666666666666,1.0,1.0,0.0
1,43,1.0,8378.5,1,1,140.0,1,38,37,9.0,9.0,126.0,0,0,0,1,0,0,34,0,0,9,9,9.0,13.11111111111111,0,0,7,10,7,11.714285714285714,0,12.7,3.7,-1.7,Single,Special_Entry,Secondary,Medium,Medium,Mature,1.0,1.0,1.0,-1.3968253968253972,-2,12.412698412698411,0,16,16.0,1.0,19,1.1875,0,0.0,1,-0.0166666666666666,1.0,1.4285714285714286,0.4285714285714286
1,43,1.0,8378.5,1,1,102.5,1,34,34,0.0,0.0,113.0,1,0,0,1,0,0,30,0,0,9,11,9.0,12.666666666666666,0,0,7,7,7,12.142857142857142,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Low,Low,Mature,1.0,1.0,1.0,-0.5238095238095237,-2,12.404761904761903,0,16,16.0,1.0,18,1.125,0,0.0,1,0.5253333333333333,1.2222222222222223,1.0,-0.2222222222222223
1,1,1.0,9147.0,1,1,135.0,1,1,19,5.0,5.0,130.1,1,0,0,1,0,0,18,0,0,5,10,4.0,10.75,0,0,5,13,2,10.0,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Medium,Medium,Teen,0.8,0.4,0.6000000000000001,-0.75,0,10.375,0,10,6.0,0.6,23,2.3,0,0.0,1,0.0613333333333332,2.0,2.6,0.6000000000000001
1,43,1.0,9991.0,1,1,130.0,1,37,37,9.0,9.0,110.0,1,0,0,1,0,0,34,0,0,10,14,4.0,10.75,0,0,10,10,2,10.0,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Medium,Medium,Mature,0.4,0.2,0.3,-0.75,0,10.375,0,20,6.0,0.3,24,1.2,0,0.0,1,0.5253333333333333,1.4,1.0,-0.3999999999999999
1,1,3.0,9070.0,1,1,147.0,1,34,37,5.0,7.0,135.8,1,0,0,1,0,0,20,0,0,6,6,6.0,13.666666666666666,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Single,Regular_Phase,Secondary,Low,Medium,Young Adult,1.0,1.0,1.0,-0.3333333333333321,0,13.5,0,12,12.0,1.0,12,1.0,0,0.0,1,0.0613333333333332,1.0,1.0,0.0
1,39,1.0,8378.5,1,1,149.0,1,34,34,0.0,0.0,126.3,0,0,0,1,0,0,34,0,0,6,6,6.0,13.833333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Low,Low,Mature,1.0,1.0,1.0,-1.0,0,13.333333333333334,0,12,12.0,1.0,12,1.0,0,0.0,1,0.5253333333333333,1.0,1.0,0.0
1,27,1.0,9070.0,1,1,130.0,1,34,34,0.0,0.0,130.0,0,0,0,1,0,0,34,0,0,10,16,10.5,13.176470588235292,0,0,10,16,12,13.0,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Low,Low,Mature,1.05,1.2,1.125,-0.1764705882352917,0,13.088235294117643,0,20,22.5,1.125,32,1.6,0,0.0,1,0.5253333333333333,1.6,1.6,0.0
1,39,1.0,8378.5,1,1,120.0,1,34,34,0.0,0.0,104.0,0,0,0,1,0,0,34,0,0,6,8,4.0,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,Single,Special_Entry,Secondary,Low,Low,Mature,0.6666666666666666,0.8333333333333334,0.75,-0.1500000000000003,0,12.675,0,12,9.0,0.75,20,1.6666666666666667,0,0.0,1,0.5253333333333333,1.3333333333333333,2.0,0.6666666666666667
